id,url,date_seen,approved_by_board,approved_by,signed_by_director,signed_by,link_on_front_page,created_at,updated_at,broken_url,verified_by_id,published,contributor_email,marked_not_broken_url,first_year_covered,last_year_covered,company_id,related_companies
,https://secure.toolkitfiles.co.uk/clients/35541/sitedata/files/Modern-Slavery-Statement.pdf,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8870,
,https://ulstercarpets.com/residential/modern-slavery-statement/,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8871,
,https://ultimafurniture.co.uk/wp-content/uploads/2019/03/Modern-Slavery-Statement-March-2019.pdf,43829,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8873,
,https://ultimate-packaging.co.uk/modern-slavery-statement/,43796,No,Managing Director,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,22412,
,https://www.ultra-electronics.com/about-us/corporate-responsibility/modern-slavery-statement,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,8368,
,https://www.ultraframe-conservatories.co.uk/modern-slavery-act,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,8692,
,https://ums.umicore.com/en/ums-uk-modern-slavery-statement,43780,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW8880,
,http://www.underground-toys.com/cookie-policy.html,43780,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW8881,
,https://www.uneekclothing.com/UneekDocs/en-GB/180319_Modern_Slavery_Statement.pdf,43829,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8884,
,http://www.ungererlimited.com/media/21515/modern_slavery_statement_2018.pdf,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW8885,
,https://www.unicarrierseurope.com/uk/about-us,43829,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW8886,
,https://unify.com/en/legal-information/modern-slavery-act,43791,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,17677,
,https://www.unionmaritime.com/anti-slavery-statement,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8888,
,https://www.unipart.com/modern-slavery-and-human-trafficking-statement/,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,17504,
,https://unipres.co.uk/wp-content/uploads/2019/01/Unipres-Modern-Slavery-and-Human-Trafficking-Statement-2019.pdf,43816,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,18119,
,https://www.unitedbiblesocieties.org/united-bible-societies-associations-modern-slavery-statement/,43829,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW8892,
,http://www.unitedbiscuits.com/wp-content/uploads/2019/07/pladis-MSA-2018-final-version.pdf,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,16867,
,http://www.uip.com/pdfs/Statement%20on%20Countering%20Slavery%20and%20Human%20Trafficking%20-%20Financial%20year%20ending%20291218.pdf,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,17084,
,https://www.unitedresponse.org.uk/modern-slavery,43688,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,21408,
,https://www.utbank.co.uk/assets/uploads/2019/07/18724-ModSlaveStat_v1-AA-2019.pdf,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,10179,
,http://www.uniteduk.co.uk/wp-content/uploads/2019/03/Moden-Slavery-Statement-March-2019-signed-copy.pdf,43816,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,26479,
,http://www.uwgl.co.uk/template/images/Modern_Slavery_Statement.pdf,43812,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8901,
,https://www.unityautomotive.co.uk/site/modern-slavery-policy/,43829,No,HR Director,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8902,
,https://www.abdn.ac.uk/staffnet/documents/finance-policies-and-procedures/Slavery-Human-Trafficking.pdf,43829,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9270,
,https://www.dundee.ac.uk/media/dundeewebsite/pgla/documents/policies/SIGNED%20-%20Modern%20Slavery%20Act.pdf,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9293,
,https://www.ed.ac.uk/files/atoms/files/modern_slavery_statement_2018.pdf,43829,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,8380,
,https://www.gla.ac.uk/legal/modernslaveryact/,43829,No,Head of Procurement,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW8907,
,https://www.glos.ac.uk/docs/download/Governance/slavery-and-human-trafficking-statement.pdf,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,8382,
,https://docs.gre.ac.uk/__data/assets/pdf_file/0010/1643860/Modern-Slavery-Act-Annual-Statement-of-Compliance-2018-19.pdf,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,8667,
,https://www.southwales.ac.uk/documents/1049/Modern_Slavery_and_Human_Trafficking_Statement_2018_19_to_publish1.docx,43839,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW8910,
,https://www.st-andrews.ac.uk/policy/financial-matters-legal-regulations-slavery/slavery-act.pdf,43829,No,Office of The Principal,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,8390,
,https://www.strath.ac.uk/whystrathclyde/universitygovernance/modernslaveryandhumantraffickingstatement/,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8913,
,https://www.uos.ac.uk/sites/default/files/Signed-Modern-Slavery-Statement-29-11-18.pdf,43816,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,8393,
,https://www.uhi.ac.uk/en/about-uhi/statement-on-compliance-with-modern-slavery-act-2015/,43791,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,8397,
,https://www.uwtsd.ac.uk/media/uwtsd-website/content-assets/documents/strategies-policies/UWTSD-Group-Modern-Slavery-Statement-19_3_2019.pdf,43829,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8916,
,https://www.wkac.ac.uk/media/content-assets/documents/Modern-Slavery-Statement-18-19.pdf,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8917,
,https://www.unlimitedgroup.com/anti-slavery/,43839,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,9837,
,https://cdn2.hubspot.net/hubfs/234061/2018%20Modern%20Slavery%20Act%202015%20Statement%202018%20CLEAN.doc,43816,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,8400,
,https://upfield.com/wp-content/uploads/2019/05/Upfield-Modern-Slavery-Act-Statement.pdf,43829,No,Executive Committee,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8920,
,https://www.uplandsretail.co.uk/wp-content/uploads/2018/11/UHRP030-Modern-Slavery-Policy-Statement.pdf,43791,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,17476,
,https://www.upp-ltd.com/wp-content/uploads/2019/02/2118-UPP-Modern-Slavery-Statement-201718.pdf,43839,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,10870,
,https://www.ups.com/assets/resources/media/en_GB/modern-slavery-statement.pdf,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,10957,
,https://www.urbanandcivic.com/files/1715/4825/8035/UrbanCivic_Modern_slavery_and_human_trafficking_statement_and_Code_of_Conduct_23_JANUARY_2019.pdf,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,10646,
,https://uk.schreder.com/en/slavery-human-trafficking-statement,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW8926,
,https://www.urschel.com/ModernSlaveryStatement/,43829,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8928,
,https://www.usaa.com/inet/wc/about_usaa_limited_disclosures_corporate_governance,43791,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,17926,
,https://usborne-media.azureedge.net/media/412183/usborne-publishing-ltd-slavery-and-human-trafficking-statement-290319.pdf,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,21219,
,https://drive.google.com/file/d/15WC4jCagGHbhDaYfVhYrFvfKt-rA-DvW/view,43688,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,21173,
,https://www.vaht.co.uk/download.cfm?doc=docm93jijm4n1428,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,10855,
,https://www.rowsehoney.co.uk/rowse2018/wp-content/uploads/2018/11/Valeo-Foods-UK-Modern-Day-Slavery-Statement-2018-.pdf,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,17262,
,https://www.valtech.com/globalassets/00-global/03-docs/15-legal/anti-slavery-statement---vf-copie.pdf,43769,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8934,
,http://www.valtris.com/about/slavery-statement/,43829,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8935,
,https://www.van-elle.co.uk/company/Policies/Modern-Slavery-Statement.pdf,43829,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW8937,
,https://www.vantec-gl.com/uk/news/pdf/VEU%20Slavery%20and%20Human%20Trafficking%20Statement2019.pdf,43829,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8939,
,http://varde.l04.project-qa.com/wp-content/uploads/2019/06/Modern-Slavery-Act-Statement.pdf,43829,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8940,
,https://www.varian.com/sites/default/files/UK_Modern_Slavery_Act_Statement.PDF,43791,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,17827,
,https://terumoaortic-cdn.s3.us-east-2.amazonaws.com/policy/Modern-Slavery-Act-FY18-Statement.pdf,43816,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,21016,
,https://vaultexuk.com/slavery-human-trafficking-statement/,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,17402,
,https://www.vauxhallfinance.com/Pages/Modern-Slavery-Statement-2018.aspx,43816,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,17772,
,https://65473b912f7c3414e030-154cb8496c4b04c4f4c6d0e55429ca1b.ssl.cf3.rackcdn.com/vax_uk/mss_fy_2018.pdf,43816,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,9202,
,https://www.veetee.com/modern-slavery-statement-2018/,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8947,
,http://asset.velfac.dk/UK_komprimeret/VELFAC%20Modern%20Slavery.pdf?utm_source=FACWebAssets&utm_medium=Other&utm_campaign=UK-SW-B2C&__hstc=150495401.272d4160477bd100944eb697e011238b.1561430240014.1561430240014.1561430240014.1&__hssc=150495401.2.1561430240016&__hsfp=834418370,43780,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW8948,
,https://www.venngroup.com/_resx/storage/bc834c10-ie339/modern%20slavery%20and%20human%20trafficking%20statement.pdf,43797,No,Managing Director,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,9978,
,http://www.venusplc.com/themes/element/content/pdf/SLAVERYSTATEMENT2019.pdf,43816,No,Chairman/Managing Director,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,22068,
,https://www.verint.com/wp-content/uploads/Modern-Slavery-Act-2015-VSUK-slavery-and-human-trafficking-statement.pdf,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,16855,
,https://www.veritasinvestment.co.uk/wp-content/uploads/Modern-slavery-statement.pdf,43791,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,18028,
,http://www.gpfg.com/wp-content/uploads/2019/06/Verri-Berri-Ltd-2018-JT.pdf,43812,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8954,
,https://www.vrtx.com/sites/default/files/UK-Modern-Slavery-Act-Statement.pdf,43812,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8955,
,http://vestel.co.uk/en/corporate/,43829,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,NEW8956,
,https://www.vetcel.com/legal.php,43791,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,8411,
,https://www.vfsco.co.uk/content/dam/volvo/volvo-financial-services/markets/uk/2019-07-15-Modern-Slavery-Act-Statement-2018.pdf,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,19037,
,https://vgcgroup.co.uk/about/work/fair-employment/modern-slavery-act-2015/,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,8412,
,https://www.viaem.co.uk/modern-slavery-statement/,43829,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,24095,
,https://www.viadex.com/modern-slavery-statement/,43829,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8962,
,http://www.viasatworld.com/modern-slavery-statement/,43780,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW8964,
,https://victoriaplum.com/pages/modern-slavery-statement,43780,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8966,
,https://www.vidafresh.co.uk/#modernslaveryinfo,43827,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW8968,
,https://docs.vikingcruises.com/uk/UK_CORP_ModernSlaveryTransparency.pdf,43816,No,Managing Director,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,22275,
,https://amariplastics.com/wp-content/uploads/2019/05/Vink-UK-Anti-Slavery-Policy-2019.pdf,43816,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,19035,
,https://www.virbac.co.uk/home/legal-notice.html,43827,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8973,
,https://www.virginexperiencedays.co.uk/modern-slavery-and-human-trafficking,43827,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW8975,
,https://assets.virginmedia.com/resources/pdf/2019Modernslavery.pdf,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,19034,
,https://www.virginwines.co.uk/policies,43780,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW8978,
,https://www.rainworthskoda.co.uk/wp-content/uploads/2019/04/AntiSlaveryPolicy.pdf,43812,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8979,
,https://www.visionexpress.com/pdf/customer-services/legal-notices/ve_modern_slavery_statement_2019.pdf,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9979,
,http://www.visionmodular.com/assets/uploads/2019/04/Modern-Slavery-and-Human-Trafficking-Policy.pdf,43780,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8981,
,https://visionsupportservices.com/slavery-policy/,43827,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW8982,
,https://www.visuals.co.uk/modern-slavery-statement,43840,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW8983,
,https://www.vitabiotics.com/responsibility,43688,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,22246,
,https://vitacress.s3.amazonaws.com/6%20Vitacress%20Slavery%20and%20Human%20Trafficking%20Statement%20FINAL%202018.pdf,43816,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,19033,
,https://www.nestlehealthscience.co.uk/asset-library/documents/vitaflo/legal/anti-slavery%20statement%20-%20vitaflo%20(march%202018%20draft).pdf,43827,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8986,
,https://www.vmsglobal.co.uk/static/pdf/modern_slavery_policy.pdf,43827,No,Managing Director,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW8988,
,https://www.vmware.com/content/dam/digitalmarketing/vmware/uk/pdf/vmw-modern-slavery-act.pdf,43827,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW8989,
,https://www.metsec.com/wp-content/uploads/2019/04/Anti-Slavery-Human-Trafficking-Policy-Statement-01.04.19.pdf,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,8423,
,https://www.vohkus.com/legal/slavery,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,10678,
,https://www.volac.com/ugc-1/uploads/pageblocks/724/d0f9a3b12ad97d0d753a8b5275f86bae.pdf,43816,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9316,
,http://volante.uk.net/modern-slavery-and-human-trafficking-statement/,43827,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8995,
,https://www.volex.com/uploads/files/pages/Volex_Modern_Slavery_Act_Transparency_Statement_for_2019.pdf,43791,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,9411,
,http://www.volga-dnepr.com/upload/Modern_Slavery_and_Human_Trafficking_Statement.pdf,43827,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW8997,
,https://customer.vwfs.co.uk/modern-slavery-statement.html,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,8683,
,https://www.volkswagen-vans.co.uk/idhub/content/dam/onehub_nfz/importers/gb/downloads/footer/modern_slavery_statement.pdf,43787,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,9305,
,https://bhrrc.sharepoint.com/:x:/r/teams/homeofficeaudit/_layouts/15/Doc.aspx?sourcedoc=%7B896D3CF8-3CC2-46D6-AA0E-577205021301%7D&file=HO_Audit_Assessment%20-%20Segment_3%20-%20Scrape_Results.xlsx&action=default&mobileredirect=true&cid=84326747-c36e-4654-b668-35f16ae1f2e7,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,8424,
,http://www.volvere.co.uk/UserFiles/Documents/Modern%20Slavery%20Act%20Statement%202018.pdf,43827,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW9002,
,https://assets.volvocars.com/uk/~/media/united-kingdom/documents/slavery-and-human-trafficking-statement-2018-2019.pdf?la=en-gb,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,10393,
,http://www.terextrucks.com/modern-slavery-statement,43816,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,28048,
,https://www.volvomerchandise.co.uk/_assets/documents/msa_statement_vguk.pdf,43791,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,10856,
,https://www.vospers.com/site/modern-slavery-act-statement/,43816,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,10720,
,http://www.vsmpo-tirus.co.uk/pdfs/Slavery-Human-Trafficking-Statement.pdf,43787,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,21318,
,https://www.vtbcapital.com/about/information-disclosure/modern-slavery-act-2015/Statement_on_Modern_Slavery_Act_31-01-19.pdf,43797,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,17777,
,https://uk.vwr.com/uk.vwr.com/en_GB/images/Modern_Slavery_and_Human_Trafficking_Policy.pdf,43688,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,22551,
,https://www.veoliawatertechnologies.co.uk/modern-slavery-and-human-trafficking-statement,43791,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,18525,
,http://www.vwswestgarth.com/westgarth/ressources/files/1/58053-Modern-Slavery-Act-Statement.pdf,43826,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2016,2017,NEW9011,
,https://vygon.co.uk/wp-content/uploads/2019/04/HR-128-Modern-Slavery-Statement-Issue-3.pdf,43816,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,17342,
,https://www.swaguk.co.uk/info/legal/modern-slavery-act/,43780,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW9013,
,https://www.boyes.co.uk/modern-slavery-statement,43826,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW9014,
,http://wd-meats.co.uk/site/wp-content/themes/wdtheme/images/slavery-and-trafficking-new.pdf,43816,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,8444,
,https://www.wjking.co.uk/docstore/modern-slavery-statement.pdf,43840,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,NEW9016,
,https://www.wnlindsay.com/media/16413/20191205095019512.pdf,43816,No,Managing Director,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,8709,
,https://individualrestaurants.com/wp-content/uploads/2019/04/Modern-Slavery-and-Human-Trafficking-Statement.pdf,43787,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW9018,
,https://d3mm7mvnke0u7o.cloudfront.net/fileadmin/user_upload/images/affiliates/united-kingdom/WN_Modern_Slavery_Statement_2019.pdf,43826,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW9019,
,http://www.wacoal-europe.com/modern-slavery-act.aspx,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,17343,
,http://wagstaffgroup.co.uk/media/docs/modern_slavery_and_human_trafficking_statement_may_2019_002.pdf,43791,No,Chairman,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,10518,
,https://www.wwutilities.co.uk/media/2846/wwu-group-modern-slavery-act-transparency-statement-2018-2019.pdf,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,9637,
,https://www.walker-construction.co.uk/uploads/files/Sustainable_Procurement_Policy_Oct_2018.pdf,43797,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,10832,
,https://www.walkergreenbank.com/investors/corporate-governance/the-modern-slavery-act/,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,17778,
,https://www.walkersshortbread.com/media/resources/Modern%20Slavery%20and%20Human%20Trafficking%20Statement%202019%20v2.pdf,43791,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,18030,
,http://www.walpres.co.uk/images/Modern-Slavery-Statement-2019.pdf,43787,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,21332,
,https://www.wdavidson.co.uk/wp-content/uploads/2019/05/MODERN-SLAVERY-STATEMENT-2019.pdf,43826,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW9030,
,https://nd-mediagallery2-public-production.s3.amazonaws.com/410a5eab806e0d491657d1b08bce3be7/slavery_and_human_trafficking_statement_2019.pdf,43788,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,21213,
,https://www.wanzl.com/en_EN/company/compliance/?tx_wanzlglobalwebsite_downloadselection%5Buid%5D=2067392&tx_wanzlglobalwebsite_downloadselection%5Baction%5D=download&tx_wanzlglobalwebsite_downloadselection%5Bcontroller%5D=Download&cHash=7409eddb0cfb57ac5b23c81464401903,43826,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9494,
,https://www.warehouse.co.uk/on/demandware.static/-/Library-Sites-WarehouseSharedLibrary/en_GB/v1533538613259/TsCs-PDFs/Warehouse%20Modern%20Slavery%20Statement.pdf,43780,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW9035,
,https://www.wasabi.uk.com/sites/default/files/WAS_HR_ANTI-SLAVERY_V1.pdf,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,18010,
,https://www.watchfinder.co.uk/modern-slavery-statement,43826,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW9039,
,https://www.watchstonegroup.com/modern-slavery-statement/,43791,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,17294,
,https://www.waterline.co.uk/pdfs/Human-Rights-Modern-Slavery-Statement-April-2019.pdf,43791,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,16913,
,https://www.waterlogic.com/media/global/resources/modern-slavery-statement.pdf,43788,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,21743,
,https://www.waterstones.com/help/modern-slavery-statement/1051,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,8684,
,https://www.watfordfc.com/sites/default/files/2019-01/Modern%20Slavery%20Statement%20-%202019.pdf,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,8442,
,https://www.watling-jcb.com/legal/modern-slavery-statement,43777,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW9045,
,https://www.wcf.co.uk/pdf/1540483052Modern%20Slavery%20Policy%202018.pdf,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,8443,
,https://uk.worlddutyfree.com/ukm_en/modern-slavery-statement-2018,43794,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,16942,
